time;Bx;By;Bz;BT
12,700825;26,35;1,86;-14,62;30,19
12,718957;26,37;1,79;-14,73;30,26
12,738249;26,46;1,60;-14,81;30,36
12,758357;26,50;1,56;-14,88;30,43
12,780440;26,42;1,49;-15,12;30,48
12,799206;26,42;1,62;-15,31;30,58
12,820246;26,29;1,62;-15,40;30,52
12,839115;26,35;1,73;-15,39;30,56
12,859214;25,97;1,66;-15,44;30,26
12,881433;25,88;1,71;-15,22;30,07
12,901467;25,86;1,56;-14,97;29,92
12,920091;26,01;1,34;-14,99;30,05
12,940104;26,18;1,19;-15,14;30,27
12,960583;26,33;1,17;-15,24;30,44
12,980030;26,50;1,13;-15,20;30,57
13,000112;26,50;1,26;-15,16;30,56
13,020559;26,65;1,47;-15,05;30,64
13,040375;26,72;1,53;-15,03;30,70
13,061316;26,52;1,77;-15,07;30,55
13,080579;26,27;1,92;-15,14;30,39
13,100679;26,03;1,90;-14,99;30,10
13,120868;25,99;1,77;-14,73;29,93
13,141498;25,92;1,58;-14,86;29,92
13,161546;25,79;1,58;-14,71;29,73
13,181632;25,92;1,32;-14,54;29,75
13,201705;25,92;1,42;-14,67;29,82
13,221697;26,05;1,23;-14,84;30,01
13,242603;26,16;1,28;-15,12;30,25
13,263799;26,29;1,28;-14,99;30,29
13,283179;26,20;1,68;-14,96;30,21
13,302347;26,10;1,81;-14,82;30,07
13,322400;26,29;1,49;-14,69;30,16
13,342511;26,22;1,60;-14,71;30,11
13,362941;26,22;1,47;-14,88;30,18
13,384237;26,22;1,56;-14,79;30,14
13,403300;26,27;1,73;-14,58;30,10
13,424672;26,27;1,68;-14,49;30,05
13,444327;26,29;1,26;-14,54;30,07
13,464245;26,35;1,25;-14,52;30,11
13,486489;26,25;1,47;-14,84;30,20
13,505967;26,10;1,58;-15,05;30,17
13,524590;26,31;1,38;-14,99;30,31
13,544999;26,37;1,70;-14,92;30,34
13,565825;26,63;1,34;-14,88;30,53
13,584651;26,67;1,47;-15,07;30,66
13,604725;26,61;1,49;-15,10;30,64
13,624942;26,55;1,66;-15,12;30,60
13,645789;26,69;1,56;-14,99;30,65
13,666089;26,80;1,49;-14,88;30,69
13,687140;26,74;1,94;-14,66;30,56
13,705297;26,63;1,70;-14,54;30,39
13,725566;26,24;1,83;-14,67;30,12
13,746835;26,22;1,77;-14,60;30,06
13,766222;26,20;1,83;-14,62;30,06
13,787323;26,22;1,71;-14,60;30,06
13,806967;26,20;1,60;-14,62;30,04
13,826053;26,35;1,53;-14,60;30,16
13,846788;26,29;1,36;-14,84;30,22
13,866482;26,54;1,11;-15,09;30,55
13,887065;26,59;1,06;-14,96;30,53
13,908867;26,59;1,19;-15,01;30,56
13,928538;26,70;1,36;-15,03;30,67
13,947542;26,72;1,15;-15,12;30,73
13,967727;26,63;1,11;-15,12;30,65
13,987446;26,57;0,96;-15,27;30,67
14,007732;26,59;1,00;-15,07;30,58
14,027939;26,50;1,17;-15,20;30,57
14,047898;26,55;1,41;-15,31;30,69
14,067988;26,46;1,15;-15,31;30,59
14,088089;26,67;1,15;-15,44;30,84
14,109196;26,76;1,55;-15,27;30,85
14,131411;26,72;1,64;-15,18;30,78
14,149549;26,67;2,16;-14,99;30,67
14,168286;26,52;2,18;-15,07;30,58
14,189142;26,72;2,16;-14,82;30,64
14,209576;26,74;2,15;-14,81;30,64
14,229941;26,97;2,45;-14,58;30,75
14,249863;26,80;2,26;-14,41;30,51
14,269335;26,59;2,15;-14,39;30,31
14,290173;26,82;2,09;-14,58;30,60
14,310019;26,85;1,58;-14,75;30,68
14,332078;26,80;1,58;-14,75;30,63
14,350119;26,46;1,73;-14,94;30,44
14,370289;26,46;1,51;-14,97;30,44
14,390644;26,25;1,45;-15,18;30,36
14,411177;26,05;1,56;-15,33;30,27
14,430754;26,29;1,38;-15,39;30,49
14,456081;26,12;1,49;-15,31;30,32
14,471923;26,09;1,70;-15,20;30,24
14,491389;26,48;1,56;-15,24;30,59
14,511380;26,61;1,75;-14,97;30,58
14,531047;26,57;1,81;-14,97;30,56
14,556161;26,52;1,83;-14,99;30,52
14,571207;26,74;1,66;-15,03;30,72
14,591337;26,74;1,70;-14,99;30,70
14,611455;26,82;1,81;-15,01;30,79
14,632399;26,99;1,96;-14,90;30,89
14,653212;26,67;2,01;-14,79;30,56
14,672573;26,52;1,68;-14,99;30,51
14,692498;26,78;1,71;-14,86;30,67
14,713121;26,84;1,64;-15,01;30,79
14,733463;26,89;1,55;-14,88;30,77
14,753706;26,85;1,45;-14,84;30,72
14,773416;26,85;1,23;-14,64;30,61
14,793309;26,69;0,98;-14,92;30,59
14,812872;26,82;0,91;-14,97;30,73
14,836228;26,99;0,81;-14,97;30,87
14,854203;26,97;0,53;-15,09;30,90
14,874371;26,95;0,51;-14,80;30,75
14,894956;26,80;0,65;-15,03;30,73
14,915226;26,59;0,76;-14,95;30,52
14,934532;26,59;1,04;-15,12;30,61
14,953595;26,54;1,15;-15,14;30,57
14,974696;26,57;1,15;-15,22;30,64
14,995415;26,52;1,36;-15,10;30,55
15,015144;26,37;1,77;-14,99;30,38
15,034713;26,46;1,81;-14,99;30,47
15,054489;26,46;1,94;-14,67;30,32
15,074571;26,59;2,00;-14,77;30,48
15,095291;26,63;1,94;-14,90;30,58
15,115582;26,72;1,85;-14,69;30,55
15,135218;26,74;1,94;-14,64;30,55
15,155389;26,67;1,92;-14,62;30,47
15,175512;26,69;1,86;-14,77;30,56
15,196281;26,61;1,85;-14,79;30,50
15,216210;26,70;1,85;-14,84;30,61
15,237050;26,69;1,90;-14,82;30,59
15,256427;26,67;1,79;-14,77;30,54
15,276395;26,55;1,90;-15,05;30,58
15,303925;26,48;1,73;-14,92;30,44
15,317610;26,52;1,77;-14,92;30,48
15,336577;26,39;1,85;-14,69;30,26
15,357172;26,31;1,77;-14,99;30,33
15,377088;26,20;1,56;-14,97;30,22
15,402563;26,20;1,47;-14,92;30,18
15,423927;26,03;1,53;-14,82;29,99
15,437454;26,16;1,40;-14,79;30,08
15,457308;25,97;1,43;-14,86;29,96
15,478155;25,84;1,26;-15,16;29,99
15,505487;25,82;1,15;-15,24;30,01
15,526792;25,86;1,23;-14,97;29,91
15,538197;26,03;1,56;-15,22;30,19
15,558148;26,14;1,60;-15,20;30,28
15,578393;26,22;1,55;-15,10;30,30
15,598169;26,24;1,43;-14,99;30,25
15,618672;26,42;1,56;-15,05;30,45
15,643600;26,61;1,64;-14,92;30,55
15,668326;26,67;1,75;-14,80;30,55
15,679218;26,61;1,83;-14,92;30,56
15,699329;26,57;1,55;-14,71;30,41
15,718819;26,59;1,70;-14,86;30,51
15,739480;26,65;1,62;-14,96;30,60
15,760150;26,65;1,71;-14,96;30,61
15,779882;26,54;1,49;-15,01;30,52
15,800934;26,44;1,45;-14,97;30,42
15,820542;26,55;1,40;-15,22;30,64
15,839889;26,82;1,26;-15,09;30,80
15,861687;26,95;1,43;-15,22;30,98
15,883603;27,04;1,11;-15,18;31,03
15,900485;27,10;1,21;-15,24;31,11
15,921962;26,97;1,25;-15,10;30,93
15,941010;26,91;1,51;-15,20;30,94
15,962597;27,04;1,64;-15,20;31,06
15,980930;26,93;1,75;-15,09;30,92
16,002166;26,63;1,81;-15,20;30,72
16,021204;26,29;1,77;-14,97;30,31
16,041603;25,95;1,85;-14,99;30,03
16,061850;25,88;1,85;-14,82;29,88
16,083344;25,84;2,07;-14,90;29,90
16,102071;25,90;1,81;-14,81;29,89
16,122311;25,95;1,64;-14,81;29,93
16,142465;26,03;1,40;-14,82;29,99
16,163186;26,20;1,34;-14,84;30,14
16,182897;26,20;1,43;-14,97;30,21
16,203847;26,39;1,66;-14,81;30,30
16,222826;26,27;1,64;-14,79;30,19
16,242941;26,27;1,41;-14,71;30,15
16,263691;26,35;1,71;-14,49;30,12
16,293526;26,37;1,77;-14,34;30,07
16,314548;26,16;1,75;-14,19;29,81
16,324218;26,07;1,92;-14,09;29,69
16,344183;25,95;1,94;-14,26;29,68
16,364261;25,86;1,85;-14,49;29,70
16,384968;25,99;1,81;-14,79;29,96
16,411843;26,05;1,85;-15,03;30,13
16,434778;26,09;1,92;-15,24;30,27
16,445334;25,82;1,96;-15,37;30,11
16,465127;26,03;2,05;-15,44;30,34
16,484383;26,09;2,16;-15,33;30,33
16,506964;26,44;1,94;-15,27;30,60
16,528389;26,44;1,85;-15,35;30,63
16,545230;26,20;1,90;-15,20;30,35
16,565716;26,20;1,71;-15,01;30,24
16,587194;25,97;1,71;-14,97;30,03
16,606472;25,90;1,83;-14,99;29,98
16,628400;25,86;1,64;-15,24;30,06
16,649815;25,86;1,28;-15,42;30,14
16,665725;25,71;1,15;-15,20;29,89
16,686701;25,75;1,11;-14,94;29,79
16,706373;25,92;1,08;-15,11;30,02
16,726801;25,82;1,17;-15,11;29,94
16,746780;26,01;1,00;-15,09;30,09
16,766274;26,24;0,96;-14,96;30,21
16,788696;26,24;1,26;-14,67;30,09
16,807733;26,42;1,40;-14,54;30,19
16,828454;26,59;1,55;-14,62;30,38
16,848011;26,57;1,70;-14,82;30,48
16,868336;26,69;1,94;-14,67;30,52
16,887897;26,80;1,92;-14,75;30,65
16,907740;27,02;1,98;-14,82;30,89
16,928093;27,06;1,62;-14,96;30,96
16,949410;27,15;1,58;-15,11;31,11
16,968573;26,89;1,45;-15,14;30,90
16,988276;26,63;1,36;-14,92;30,55
17,008374;26,52;1,30;-14,80;30,40
